time,stock_name,bias_index,into,inth,intl,intc,v,STX,ImpulseHisto,psi,smooth_velocity,macd,b5,rel_vol
2024-02-27,AAPL,0.1052407744712942,367.14850490840325,369.8266438699367,365.10337466648207,368.03472900390625,1083200,up,-0.3727402160089177,37.19968280206543,0.16605908645661846,4.091654880365866,3.6551201900256274,0.5197916226788847
2024-02-28,AAPL,0.0527925652712113,368.35605437990614,369.5733901451952,365.40523367364995,368.1515502929687,1264200,up,-0.09498839248508872,54.67663470502521,0.1824390322157385,4.80655824781212,4.80655824781212,0.6142349757308677
2024-02-29,AAPL,0.0464103842845094,370.4596485847449,370.4596485847449,364.3729691925135,364.9865112304687,3329500,up,-0.026762587569901797,53.70650762674807,0.16079733188318554,5.729279901578252,5.729279901578252,1.6264026776659912
2024-03-01,AAPL,0.0544570378503041,365.97982949648,372.0178270593098,365.97982949648,371.0342102050781,2110500,up,0.24382584791007034,48.09136688380073,0.19944811755677233,6.299245542136134,5.729279901578252,1.042116209412771
2024-03-04,AAPL,0.1011394017824938,372.3197258035072,376.8677055320422,371.6380058520402,373.6831359863281,1642900,up,0.6528393848279919,45.08698146902045,0.23959845260756793,7.083835977975127,7.083835977975127,0.8243318641972335
2024-03-05,AAPL,0.0866819508867571,371.5698476201223,374.1213786906685,364.1879067175877,367.0316162109375,1539400,up,0.33249385227989237,47.18224757078588,0.19849662837610246,8.289576960762872,8.289576960762872,0.7871463108333094
2024-03-06,AAPL,0.0914165720567632,370.0700590918995,373.050094558557,367.92753633542856,370.87835693359375,1451200,up,0.22536658385972075,46.16368491843897,0.20622899060050884,9.025218463909766,9.025218463909766,0.7563801331379143
2024-03-07,AAPL,0.1785360405257998,374.5985773284388,377.38385717431646,373.6734199255949,376.7995300292969,1564300,up,0.5043015919180469,45.165011194045746,0.2562973740925334,9.49097340730816,9.025218463909766,0.8217501392084555
2024-03-08,AAPL,0.2048033944942077,376.5852838390506,377.3838632928543,367.8594287509885,368.2879333496094,1641100,up,0.21398081197793317,46.162215588427145,0.20185338056852176,10.551962723228826,10.551962723228826,0.8611407294220371
2024-03-11,AAPL,0.1024247176287262,364.5969458263325,365.7461036875327,357.47796845280664,363.4672546386719,2220000,up,-0.6512445947684711,43.13976214363298,0.12388581000721804,10.945876109340247,10.551962723228826,1.153885736205088
